ID;Title;Categories;_job_whatsapp;_cnpj_rede_lojas;geolocation_city;geolocation_state_long;geolocation_formatted_address;_job_custom_email;cep
;BELLA K ENXOVAIS;Cama, mesa e banho, Vestuário;+55 4 93555-1505;51.770.176/0001-63;Capinzal;Santa Catarina;Rua Dona Linda Santos, 195, Capinzal - SC, 89665-000, Brasil;BELLACASAENXOVAIS@HOTMAIL.COM;89665-000
;Kamizaria;Vestuário;+undefined 3 73214-5675;20.217.359/0001-22;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Kamizaria.m@gmail.com;35500-155
;Lívia Magalhães;Vestuário;+undefined 37 99909-1137;10.262.997/0002-92;Divinópolis;Minas Gerais;Avenida Jk, 1200, Divinópolis - MG, 35500-155, Brasil;magalhaesmodas@gmail.com;35500-155
;L.A INFORMATICA;Acessórios, Áudio, Informática;+55 4 93555-3667;20.844.417/0001-48;Capinzal;Santa Catarina;Rua Narciso Barison, 183, Capinzal - SC, 89665-000, Brasil;ADM@LAINF.COM.BR;89665-000
;Majestade;Vestuário;+undefined 37 98855-9337;13.027.640/0001-37;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;loja.majestade@gmail.com;35500-155
;Libido Moda Intima;Vestuário;+undefined 49 98904-7272;07.573.311/0001-99;Joaçaba;Santa Catarina;Avenida XV de Novembro, 698, Campinápolis - MT, 78630-000, Brasil;libido.com@gmail.com;89600-000
;R5 moda feminina;Vestuário;+undefined 37 99802-9007;47.752.945/0001-23;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Camisar5@hotmail.com;35500-155
;Fina costura e lavanderia;Serviços;+undefined 48 99119-1546;45.837.011/0001-69;Florianópolis;Santa Catarina;Rua Doutor Abel Capela, Coqueiros, Florianópolis - SC, 88080-250, Brasil;finacostura.lavanderia;88080-250
;BONFINE;Vestuário;+undefined 37 98416-3749;27.437.455/0001-25;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;conceicaoromilda287@gmail.com;35500-155
;Optica Multifocos;Ótica e joalheria;+55 49 99938-4694;03.994.770/0001-95;Joaçaba;Santa Catarina;Rua Sete de Setembro, 80, Joaçaba - SC, 89600-000, Brasil;byframaa@gmail.com;89600-000
;R5camisas;Vestuário;+undefined 37 99967-9929;15.299.265/0001-00;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Camisar5@hotmail.com;35500-155
;FARMACIA SANTA TEREZA;Farmácias e drogarias;+55 4 93960-0850;39.622.716/0001-66;Joaçaba;Santa Catarina;Rua Eliziario de Carli, 145, Joaçaba - SC, 89600-000, Brasil;dudalamb17@gmail.com;89600-000
;Indepe;Serviços;+55 49 98884-9064;07.897.241/0001-24;Joaçaba;Santa Catarina;Rua Salgado Filho, 442, Joaçaba - SC, 89600-000, Brasil;agendamclaudete@gmail.com;89600-000
;AG TECH;Celulares e acessórios;+55 49 99812-6068;51.055.181/0001-94;Joaçaba;Santa Catarina;Avenida XV de Novembro, 850, Joaçaba - SC, 89600-000, Brasil;amaurit55@gmail.com;89600-000
;POSTO DOIS IRMÃOS;Outros;+55 47 99642-8293;82.758.723/0001-19;Laurentino;Santa Catarina;Rodovia das Primaveras, Laurentino - SC, 89170-000, Brasil;cdllaurentino@gmail.com;89170-000
;Tieppo Equipamentos;Outros;+55 49 98433-6665;83.014.936/0001-07;Joaçaba;Santa Catarina;Rua Antônio Gonzaga, 75, Joaçaba - SC, 89600-000, Brasil;tieppoy9@gmail.com;89600-000
;Maluah cosméticos;Beleza e perfumaria;+55 48 98486-5592;40.659.996/0001-66;São João Batista;Santa Catarina;Rua Antônio Alves Benjamim, 86, Centro, Teófilo Otoni - MG, 39800-021, Brasil;elizabethofhagem@yahoo.com.br;88240-000
;Gerusa Armarinhos Eireli;Outros;+55 4 99842-3889;76.538.974/0001-95;Joaçaba;Santa Catarina;Avenida XV de Novembro, 371, Edifício Erma Center, Joaçaba - SC, 89600-000, Brasil;gerusaarmarinhos99@gmail.com;89600-000
;LABARRA;Bares e Restaurantes;+55 49 99910-9298;06.867.210/0001-68;Capinzal;Santa Catarina;Rua Anibal Ferro, 360, Capinzal - SC, 89665-000, Brasil;LABARRA@LABARRAGASTROBAR.COM.BR;89665-000
;Proner Supermercados;Supermercado;+55 49 99822-2739;79.393.112/0001-00;Joaçaba;Santa Catarina;Rua Eliziario de Carli, 144, Joaçaba - SC, 89600-000, Brasil;7proner@gmail.com;
;Pizza Joy;Bares e Restaurantes;+55 49 98842-8267;35.660.891/0001-97;Joaçaba;Santa Catarina;Rua Sete de Setembro, 377, Joaçaba - SC, 89600-000, Brasil;naiaraparisotto@gmail.com;89600-000
;Lidera RH;Serviços;+55 49 99990-4471;47.529.579/0001-48;Joaçaba;Santa Catarina;Rua Francisco L. da Silva, 85, Joaçaba - SC, 89600-000, Brasil;adrisilva01@gmail.com;89600-000
;STYLUS JOIAS;Ótica e joalheria;+55 49 99958-9320;24.935.104/0001-56;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 91, Capinzal - SC, 89665-000, Brasil;STYLUSJOIAS@HOTMAIL.COM;89665-000
;LOJA MIOLA;Vestuário;+55 49 99968-1542;97.418.073/0001-30;Capinzal;Santa Catarina;Avenida Presidente Nereu Ramos, 870, Campinas, São José - SC, 88101-280, Brasil;LOJAMIOLA1001@HOTMAIL.COM;89665-000
;Neo Prime Odontologia;Serviços;+55 47 99652-9489;53.636.066/0001-39;Indaial;Santa Catarina;Rua Marechal Deodoro da Fonseca, 1551, Tapajós, Indaial - SC, 89080-126, Brasil;neoprimeodontologia@gmail.com;89080-126
;BIG Z BRINQUEDOS E PAPELARIA;Brinquedos e bebês, Papelaria;+55 3 13051-5050;41.975.451/0001-21;Belo Horizonte;Minas Gerais;Avenida Professor Mário Werneck, 2047, Buritis, Belo Horizonte - MG, 30575-180, Brasil;compras@bigz.com.br;30575-180
;Ciclo Center;Outros;+55 4 89646-4444;76.380.583/0001-95;Lauro Müller;Santa Catarina;Rua Orleans, Aleixo, Manaus - AM, 69060-106, Brasil;Ricardo@ciclocenter.net;88880-000
;MOVEIS JASKIU;Eletrodomésticos, Eletroportáteis, Móveis e decorações, Serviços;+55 4 93555-5562;83.610.907/0001-08;Capinzal;Santa Catarina;Rua Dona Linda Santos, 37, Capinzal - SC, 89665-000, Brasil;JASKIUCREDIARIO@HOTMAIL.COM;89665-000
;JP DOCES E FESTA;Outros;+55 48 99941-4942;30.677.483/0001-24;Lauro Müller;Santa Catarina;Rua Doutor Walter Vetterli, Lauro Müller - SC, 88880-000, Brasil;Jp_docesevariedadeS@outlook.com;88880-000
;Beatriz Calçados;Beleza e perfumaria, Outros;+55 48 98850-2706;00.535.602/0001-43;Lauro Müller;Santa Catarina;Rua Orleans, 15, Aragoiânia - GO, 75330-000, Brasil;beatrizzcalcados@gmail.com;88880-000
;Amada Semijoias;Acessórios;+55 47 99114-4775;46.517.915/0001-70;Indaial;Santa Catarina;Rua Marechal Deodoro da Fonseca, Centro, Indaial - SC, 89080-060, Brasil;mywaltrick@gmail.com;89080-060
;Posto Imigrante;Serviços;+55 51 99666-0350;94.129.665/0001-43;Santa Cruz do Sul;Rio Grande do Sul;Rua Galvão Costa, 400, Centro, Santa Cruz do Sul - RS, 96810-012, Brasil;vendas@cdlsantacruzdosul.com.br;96810-170
;Carol Modas;Outros, Vestuário;+undefined 47 99963-4323;78.266.434/0001-25;Indaial;Santa Catarina;Rua Marechal Floriano Peixoto, Centro, Indaial - SC, 89080-063, Brasil;carolmodasind@gmail.com;89080-063
;FARMÁCIAS SÃO RAFAEL LTDA;Beleza e perfumaria, Farmácias e drogarias;+55 4 93331-1100;01.659.445/0001-40;Chapecó;Santa Catarina;Rua Borges de Medeiros, Passo dos Fortes, Chapecó - SC, 89812-454, Brasil;marketing@farmaciassaorafael.com.br;
;MICROLAGES;Informática;+55 4 93019-8001;06.040.884/0001-94;Lages;Santa Catarina;Rua Manoel Thiago de Castro, Centro, Lages - SC, 88501-020, Brasil;rh@microlages.com.br;88501-020
;Pampaloc;Outros;+55 49 99995-1778;17.228.061/0001-03;Chapecó;Santa Catarina;Rua Rui Barbosa, Passo dos Fortes, Chapecó - SC, 89805-108, Brasil;falecom@pampaloc.com.br;
;LENDA URBANA;Vestuário;+undefined 37 98806-8266;07.449.821/0001-59;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;geraldacristina2005@gmail.com;35500-155
;Feriado nacional;Vestuário;+undefined 37 99936-6566;22.496.863/0004-87;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Nacionalferiado763@gmail.com;35500-155
;Gv materiais de construção ltda;Casa e construção;+55 48 99640-7329;01.331.667/0001-30;São João Batista;Santa Catarina;Rua João Zunino Neto, 110, São João Batista - SC, 88240-000, Brasil;Gv.materiaisdeconstrucao@hotmail.com;88240-000
;Meu Pijama;Vestuário;+undefined 37 99919-9161;17.809.947/0001-40;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;otaviopc@icloud.com;35500-155
;CASA DO COURO MEZZALIRA;Acessórios, Outros, Vestuário;+55 49 99912-7587;15.222.651/0001-01;Lages;Santa Catarina;Rua Otacílio Vieira da Costa, Centro, Lages - SC, 88501-050, Brasil;BETOMEZZALIRA@BOL.COM.BR;88501-050
;POSTO DONA FRANCISCA LTDA;Outros;+55 48 98870-4760;09.361.051/0001-13;São João Batista;Santa Catarina;R ZUNINO NETO Nª 1880 FERNANDES;contato@postodonafrancisca.com.br;88240-000
;Ma Vie Modas;Vestuário;+undefined 37 98818-3239;55.801.248/0001-43;Divinópolis;Minas Gerais;Avenida Jk, 3453, Divinópolis - MG, 35500-155, Brasil;saraliduario@hotmail.com;35500-155
;Mercado Braun ltda;Supermercado;+55 48 98492-9011;13.348.510/0001-04;São João Batista;Santa Catarina;RODOVIA SC 108 Nª1880 FERNANDES;Braunmercado@gmail.com;88240-000
;Amicis;Vestuário;+undefined 37 98803-7983;48.169.974/0001-20;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Renatanayara2013@hotmail.con;35500-155
;Centro Automotivo Stock Cars;Oficina;+55 4 83265-0024;22.809.384/0001-20;São João Batista;Santa Catarina;Travessa Rodovia dos Batistas, 410, Divinópolis - MG, Brasil;mecanicascfinanceiro@gmail.com;88240-000
;Ral comercio de joia E Bijuterias Ltda Me;Acessórios;+undefined 24 99863-6804;20.353.331/0001-12;Volta Redonda;Rio de Janeiro;Rua Doze, Vila Santa Cecília, Volta Redonda - RJ, 27258-123, Brasil;rafajoias@outlook.com;27260-315
;Auto peças tabira diesel;Outros;+55 87 99964-6268;35.955.693/0001-50;Tabira;Pernambuco;Rua Jurandir Cordeiro Pessoa, Tabira - PE, 56780-000, Brasil;dany22silva2011@hotmail.com;56780-000
;Frigorifico Ideal;Outros, Supermercado;46210;29.223.469/0001-71;Tabira;Pernambuco;Avenida Coronel Zuca Barros, Tabira - PE, 56780-000, Brasil;frigorificoideal02@gmail.com;56780-000
;DudaMaria Perfumaria;Beleza e perfumaria, Produtos +18;+55 48 99977-6412;16.619.508/0001-02;São João Batista;Santa Catarina;Rua Manoel Luiz da Silva, 80, Branquinha - AL, 57830-000, Brasil;marciagiacomossi@hotmail.com;88240-000
;Porto das Sereias;Vestuário;+undefined 37 99954-7906;23.486.097/0002-70;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;portodassereiasconfeccoes@gmail.com;35500-155
;Loja Luxo Da Luxa;Acessórios, Vestuário;+55 48 99824-5088;53.548.471/0001-03;São João Batista;Santa Catarina;Rua Nereu Ramos, 111, Centro, Içara - SC, 88820-000, Brasil;luxodaluxa@gmail.com;88240-000
;Loja Dona Wanda;Cama, mesa e banho, Vestuário;+55 48 99187-0672;78.533.338/0001-04;São João Batista;Santa Catarina;Rua Luís Renato Tosin II, 107, Centro, Colombo - PR, 83414-050, Brasil;Financeiro.wavest@hotmail.com;88240-000
;ULTRA POPULAR;Farmácias e drogarias;+55 4 83380-1380;41.281.983/0001-69;São João Batista;Santa Catarina;Rua Antônio Alves Benjamim, 296, Centro, Teófilo Otoni - MG, 39800-021, Brasil;ultrapopularsjb@gmail.com;88240-000
;Amore kids;Vestuário;+undefined 37 98852-3390;53.185.713/0001-33;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Ferreira.jacira@hotmail.com;35500-155
;Lily Bella Moda Feminina;Vestuário;+undefined 37 99880-9995;43.469.690/0001-35;Divinópolis;Minas Gerais;Avenida Jk, 1200, Divinópolis - MG, 35500-155, Brasil;lilybellamodafeminina@gmail.com;35500-155
;FARMÁCIA AC FARMA;Farmácias e drogarias, Suplementos;+55 48 99926-6667;08.909.785/0001-21;São João Batista;Santa Catarina;Rua Nereu Ramos, 31, Centro, Blumenau - SC, 89010-400, Brasil;saojoaobatista@acfarma.com.br;88240-000
;"CASA ELÉTRICA JP &#8211; JP COMERCIO E INST ELETRICA LTDA ME";Casa e construção;+55 48 99119-7778;00.188.927/0001-05;São João Batista;Santa Catarina;Travessa Saturnino de Brito, 16, Centro, Bezerros - PE, 55660-000, Brasil;contato@casaeletricajp.com.br;88240-000
;SUPERMERCADO DORINI;Supermercado;+55 49 99970-0187;79.283.404/0001-90;Capinzal;Santa Catarina;Avenida Presidente Nereu Ramos, 600, Campinas, São José - SC, 88101-410, Brasil;DORINI@ATHILA.COM.BR;89665-000
;Shine Plus Size;Vestuário;+undefined 37 99905-5531;45.827.236/0001-34;Divinópolis;Minas Gerais;Avenida Jk, 1200, Divinópolis - MG, 35500-155, Brasil;shinplussize@gmail.com;35500-155
;Fluoritamodinha;Vestuário;+undefined 37 99804-8180;07.269.618/0001-09;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Fluorita.filial.@gmial.com;35500-155
;"Pete&#8217;s Burgers Comércio de Alimentos Ltda.";Bares e Restaurantes;+55 4 89995-2092;09.403.167/0001-78;São João Batista;Santa Catarina;Rua Deputado Walter Vicente Gomes, 13, Ponta Aguda, Blumenau - SC, 89051-230, Brasil;peteramorim@yahoo.com;88240-000
;SUPERMERCADO MACARRAO;Supermercado;+55 4 93555-2299;79.283.545/0001-02;Ouro;Santa Catarina;Rua Felipe Schimidt, Ouro - SC, 89663-000, Brasil;DIEGOBARCAROLO1@HOTMAIL.COM;89663-000
;"Centro Visão &#8211; Unidade Belvedere";Ótica e joalheria;+55 3 13656-4365;58.532.804/0001-11;Belo Horizonte;Minas Gerais;Rua Juvenal Melo Senra, 395, Belvedere, Belo Horizonte - MG, 30320-660, Brasil;rafaelnogueirarocha@gmail.com;30320-660
;Camisaria Help;Vestuário;+undefined 37 98804-8334;16.911.165/0001-55;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;renatochavescar@yahoo.com.br;35500-155
;Vulcão da Borracha;Casa e construção;+55 6 13246-2970;11.440.116/0002-49;Brasília;Distrito Federal;Sia Quadra 2-C, SIA, Guará - DF, 71200-025, Brasil;wender@vulcaodaborracha.com.br;71200-055
;VOLMIR BIANCHI BEAUTY ARTIST;Beleza e perfumaria;+55 49 99948-9231;35.838.007/0001-61;Capinzal;Santa Catarina;Rua Francisco Assis Almeida, 107, Capinzal - SC, 89665-000, Brasil;VPASSOSBIANCHI@HOTMAIL.COM;89665-000
;LOJA ROVINE;Vestuário;+55 49 99968-1535;78.989.852/0001-40;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 139, Capinzal - SC, 89665-000, Brasil;LOJAROVINECZAL@GMAIL.COM;89665-000
;Flavia Gomes;Vestuário;+undefined 37 99929-0903;08.093.199/0001-51;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;flaviagomes.inquerito@gmail.com;
;ELETRONICA RECH;Acessórios, Áudio, Eletroportáteis, Serviços;+55 4 93555-2130;00.831.600/0001-00;Capinzal;Santa Catarina;Rua Narciso Barison, 147, Capinzal - SC, 89665-000, Brasil;RECHAUDIODESIGN@HOTMAIL.COM;89665-000
;VolatFher;Vestuário;+undefined 37 99840-7441;24.863.460/0001-01;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;volatfher@gmail.com;35500-155
;Aquarios moda;Vestuário;+undefined 37 99963-7096;50.405.931/0001-48;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Crisflavia1901@gmail.com;35500-155
;Dedo de Moça;Vestuário;+undefined 37 99148-8045;31.905.673/0001-14;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Dedodemoca_loja@gmail.com;35500-155
;Thelike Premiun;Vestuário;+undefined 37 99927-4945;12.923.517/0003-01;Divinópolis;Minas Gerais;Avenida Jk, 1200, Divinópolis - MG, 35500-155, Brasil;uselikejeanswear.com.br;35500-155
;TOP PLUS;Vestuário;+55 37 99903-1223;19.864.833/0001-29;Divinópolis;Minas Gerais;Avenida Jk, 1200, Divinópolis - MG, 35500-155, Brasil;financeiro.topplus@gmail.com;35500-155
;V3;Vestuário;+undefined 37 99982-4451;19.462.051/0001-63;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Contato.vanessav3@gmail.com;35500-155
;Domillady;Vestuário;+undefined 37 99826-5455;50.037.972/0001-29;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Edvaniamateus@yahoo.com.br;35500-155
;Rosa Mineira;Vestuário;+undefined 37 99951-6309;13.982.612/0005-00;Divinópolis;Minas Gerais;Avenida Jk, 1200, Divinópolis - MG, 35500-155, Brasil;rosa mineira.com.br;35500-155
;Loja RG;Vestuário;+undefined 37 98835-1510;37.184.615/0001-25;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;rgcomercio@hotmail.com;35500-155
;Loja 2A treze de setembro;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0005-93;Macapá;Amapá;Avenida Treze de Setembro, Buritizal, Macapá - AP, 68901-520, Brasil;Loja13@2aimportados.com.br;
;Retrô;Vestuário;+undefined 37 99814-4164;34.920.027/0001-14;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;fernandosantos0489@hotmail.com;35500-155
;Cândida ferreira;Vestuário;+undefined 37 98819-2847;02.746.632/0002-05;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Candida.ferreira@hotmail.com;35500-155
;Milinda;Vestuário;+undefined 37 98841-3180;35.675.722/0001-20;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Luanasantosco07@gmail.com;35500-155
;Quanto moda infantil e teen;Vestuário;+undefined 37 99953-8798;48.924.688/0001-22;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Gabrielgontijo1998@gmail.com;35500-155
;Lider interiores;Móveis e decorações;+undefined 31 98415-9092;27.884.682/0001-07;Belo Horizonte;Minas Gerais;30112-010, Savassi, Belo Horizonte, MG, Brasil;Marcos.flavionog@gmail.com;
;Lojas Império Móveis e Eletro;Eletrodomésticos, Eletroportáteis, Móveis e decorações;+undefined 85 99122-2782;27.936.211/0053-18;Fortaleza;Ceará;Rua Lauro Nogueira, Papicu, Fortaleza - CE, 60175-055, Brasil;loja53@lojasimperio.com.br;60176-065
;Abençoada by Beiral;Vestuário;+undefined 37 98806-0336;41.820.754/0003-37;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Contato.beiral@gmail.com;35500-155
;47 Decor;Casa e construção;+55 4 89165-4747;26.104.152/0001-28;São João Batista;Santa Catarina;Rua Doutor Marcolino, 243, Centro, Patos de Minas - MG, 38700-160, Brasil;47decoracoes@gmail.com;88240-000
;Loja treze de setembro;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0005-93;Macapá;Amapá;Avenida Treze de Setembro, Buritizal, Macapá - AP, 68901-520, Brasil;marketing2@2aimportados.com.br;
;real magazine;Cama, mesa e banho;+55 62 98184-2200;01.517.802/0001-36;Goiânia;Goiás;Avenida Alberto Miguel, 59-4, Campinas, Goiânia - GO, 74510-010, Brasil;realmagazinego@hotmail.com;74510-010
;Kamuflage;Vestuário;+undefined 37 99822-4115;38.089.270/0001-93;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Luizamp8@gmail.com;
;47 Decor;Casa e construção;+55 48 99165-4747;26.104.152/0001-28;São João Batista;Santa Catarina;Rua Doutor Marcolino, 243, Centro, Patos de Minas - MG, 38700-160, Brasil;47decoracoes@gmail.com;88240-000
;Tintas MC;Casa e construção;+55 53 33641-1055;58.056.343/0001-58;Teófilo Otoni;Minas Gerais;Avenida Sidônio Otoni, Joaquim Pedrosa, Teófilo Otoni - MG, 39800-224, Brasil;ibtintasteo@gmail.com;39800-224
;Material de Construção São João;Casa e construção;+55 48 98482-8217;33.390.416/0001-12;São João Batista;Santa Catarina;Rua Antonio Duarte, 50, Centro, Porciúncula - RJ, 28390-000, Brasil;m.c.saojoao@gmail.com;88240-000
;Loja Amapá Garden shopping;Acessórios, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0016-46;Macapá;Amapá;Universidade, Macapá, AP, Brasil;lojagarden@2aimportados.com.br;
;Nutritiva Armazém;Suplementos;+55 48 99627-7041;13.662.320/0001-59;São João Batista;Santa Catarina;Rua Antônio José da Silva, 152, Jardim Acácia, Tangará da Serra - MT, 78300-000, Brasil;nutritiva.armazem@hotmail.com;88240-000
;Mondadori Joalheria e ótica;Ótica e joalheria;+55 48 99647-9115;05.129.508/0001-08;São João Batista;Santa Catarina;Rua Nereu Ramos, 188, Centro, Caçador - SC, 89500-076, Brasil;Ivonete.nt@hotmail.com;88240-000
;CONFECÇÕES JANAINA;Vestuário;+55 48 99993-0621;81.840.639/0001-87;São João Batista;Santa Catarina;Rua César Augusto São Luiz, 100, Centro, Armação dos Búzios - RJ, 28950-000, Brasil;Janasjb@yahoo.com.br;88240-000
;Pioneira da Borracha;Brinquedos e bebês, Cama, mesa e banho, Casa e construção;+55 61 98625-7594;00.021.279/0001-90;Brasília;Distrito Federal;CRS 511 Bloco A, Asa Sul - DF, 70361-510, Brasil;pioneiramtz@hotmail.com;70361-510
;Loja 2A Santana;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0002-40;Santana;Amapá;Oliveira, Rua José Bonifácio, 853, Ponto Central, Feira de Santana - BA, 44075-225, Brasil;lojasantana@2aimportados.com.br;
;Mega Motos;Acessórios, Concessionária, Oficina;+55 4 83265-4322;95.815.015/0002-03;São João Batista;Santa Catarina;RODOVIA SC 411 Nª4555 CARDOSO;pecassjb@megamotos.com.br;88240-000
;SEVEL Segurança Veicular Ltda Me;Outros;+55 48 99909-5840;02.656.517/0001-69;Florianópolis;Santa Catarina;Capoeiras, Florianópolis, SC, Brasil;vitorbruno@sevel.eng.br;88090-170
;Autovale Centro Automotivo;Oficina, Serviços;+55 48 99178-8061;01.877.803/0001-91;São João Batista;Santa Catarina;RODOVIA SC 410 Nª 3310 GALPÃO 01 CARDOSO;cobrancaautovale@gmail.com;88240-000
;Mercadão dos Óculos Indaial;Ótica e joalheria;+55 47 99277-8478;33.837.440/0001-57;Indaial;Santa Catarina;Rua Marechal Deodoro da Fonseca, Centro, Indaial - SC, 89080-060, Brasil;sc-indaial@mercadaodosoculos.com.br;89080-057
;Conecta Soluções Contábeis;Serviços;+55 51 99726-5201;52.272.206/0001-74;Sapiranga;Rio Grande do Sul;Rua Nereu Ramos, Sapiranga - RS, 93821-112, Brasil;solucoescontabeisconecta@gmail.com;93821-112
;Frigorifico Ideal;Outros;+55 87 99669-1439;29.223.469/0001-71;Tabira;Pernambuco;Avenida Coronel Zuca Barros, Tabira - PE, 56780-000, Brasil;frigorificoideal02@gmail.com;56780-000
;MABI Brinquedos Educativos;Brinquedos e bebês;+undefined 96 99152-9191;40.852.301/0002-49;Macapá;Amapá;Rua Leopoldo Machado, Central, Macapá - AP, 68900-067, Brasil;mabibrinquedoseducativos@gmail.com;
;Marfim Calçados;Outros;+undefined 37 98841-9610;28.771.540/0001-98;Divinópolis;Minas Gerais;Avenida Jk, 1200, Divinópolis - MG, 35500-155, Brasil;comercialsa2014@gmail.com;35500-155
;Loja 2A Atacarejo;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0009-17;Macapá;Amapá;Rua Adílson José Pinto Pereira, São Lázaro, Macapá - AP, 68908-571, Brasil;vendas@2aimportados.com.br;
;San Loren Divishop;Vestuário;+55 37 99820-9505;48.528.783/0001-07;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;sanlorenrhsanloren@gmail.com;35500-155
;World Tennis;Esporte;+55 24 99334-2177;05.914.273/0001-65;Volta Redonda;Rio de Janeiro;Rua Doze, Vila Santa Cecília, Volta Redonda - RJ, 27258-123, Brasil;wtlojavr@hotmail.com;27260-315
;Computel;Informática;+55 54 73333-3032;03.560.247/0001-50;Indaial;Santa Catarina;Rua Maria Simão, 839, Das Nações, Indaial - SC, 89130-000, Brasil;vendas@computelweb.com.br;89082-115
;Loja 2A Macapá Shopping;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0007-55;Macapá;Amapá;Rua Leopoldo Machado, Central, Macapá - AP, 68900-067, Brasil;lojashopping@2aimportados.com.br;
;ELETROZEMA S/A;Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Móveis e decorações, TVs e acessórios;+55 37 99953-5599;26.404.731/0655-65;Divinópolis;Minas Gerais;Avenida Primeiro de Junho, 750, Divinópolis - MG, 35500-002, Brasil;ezema547@zema.com;35500-003
